CodeWord,Size,Stranding,IndDiamAl,IndDiamSt,DiamStlCore,DiamCompleteCable,Weightper1000ftAl,Weightper1000ftStl,Weightper1000ftTotal,Al,Stl,RatedStrength,ResistanceDCLowdegc,ResistanceACHighdegc,LowTemp,HighTemp,MetersperResistanceInterval,AllowableAmpacity,Type,ResistanceACLowdegc,ResistanceACLowdegcMeter,ResistanceACHighdegcMeter,simulated,polymodels,convergeCurrent,lowestRise
Turkey,6,1-Jun,0.0661,0.0661,0.0661,0.198,24,12,36,67.88,32.12,1190,0.641,0.806,20,75,304.8,105,ACSR,0.641,0.00210301837270341,0.00264435695538058,1,"@(x1,x2,x3,x4,x5,x6)+0.*x6+0.*x6.^2+0.*x6.^3+0.*x6.^4+0.31918.*x5+0.*x5.*x6+0.*x5.*x6.^2+0.*x5.*x6.^3+0.*x5.*x6.^4+-0.74375.*x5.^2+0.*x5.^2.*x6+0.*x5.^2.*x6.^2+0.*x5.^2.*x6.^3+0.*x5.^3+0.*x5.^3.*x6+0.*x5.^3.*x6.^2+1.0507.*x5.^4+-1.1389.*x5.^4.*x6+0.99897.*x4+-0.12181.*x4.*x6+0.057824.*x4.*x6.^2+0.*x4.*x6.^3+0.22033.*x4.*x6.^4+0.022933.*x4.*x5+0.*x4.*x5.*x6+0.*x4.*x5.*x6.^2+0.*x4.*x5.*x6.^3+0.*x4.*x5.^2+0.*x4.*x5.^2.*x6+-0.35889.*x4.*x5.^2.*x6.^2+0.17334.*x4.*x5.^3+0.*x4.*x5.^3.*x6+0.*x4.*x5.^4+-1.1214e-05.*x4.^2+0.*x4.^2.*x6+0.*x4.^2.*x6.^2+-0.020972.*x4.^2.*x6.^3+5.9985e-05.*x4.^2.*x5+0.*x4.^2.*x5.*x6+0.049387.*x4.^2.*x5.*x6.^2+-0.00081318.*x4.^2.*x5.^2+-0.038721.*x4.^2.*x5.^2.*x6+0.011046.*x4.^2.*x5.^3+3.5663e-07.*x4.^3+-5.3823e-06.*x4.^3.*x6+-2.1453e-05.*x4.^3.*x6.^2+-2.8018e-06.*x4.^3.*x5+3.0527e-05.*x4.^3.*x5.*x6+0.*x4.^3.*x5.^2+3.2691e-11.*x4.^4+-1.3781e-08.*x4.^4.*x6+5.7968e-09.*x4.^4.*x5+0.20087.*x3+0.*x3.*x6+0.*x3.*x6.^2+0.*x3.*x6.^3+-2.7925.*x3.*x6.^4+6.3057.*x3.*x5+8.4.*x3.*x5.*x6+0.*x3.*x5.*x6.^2+0.*x3.*x5.*x6.^3+-2.8508.*x3.*x5.^2+-0.72098.*x3.*x5.^2.*x6+0.*x3.*x5.^2.*x6.^2+0.*x3.*x5.^3+0.*x3.*x5.^3.*x6+0.*x3.*x5.^4+-0.0003755.*x3.*x4+0.*x3.*x4.*x6+-0.094978.*x3.*x4.*x6.^2+0.0043005.*x3.*x4.*x6.^3+0.013767.*x3.*x4.*x5+-0.061716.*x3.*x4.*x5.*x6+0.10247.*x3.*x4.*x5.*x6.^2+0.0060833.*x3.*x4.*x5.^2+0.*x3.*x4.*x5.^2.*x6+0.*x3.*x4.*x5.^3+3.6123e-06.*x3.*x4.^2+-0.00079548.*x3.*x4.^2.*x6+-0.00083107.*x3.*x4.^2.*x6.^2+-8.1348e-05.*x3.*x4.^2.*x5+0.0016275.*x3.*x4.^2.*x5.*x6+0.*x3.*x4.^2.*x5.^2+-4.5826e-08.*x3.*x4.^3+-6.3713e-07.*x3.*x4.^3.*x6+1.1587e-06.*x3.*x4.^3.*x5+-4.1021e-10.*x3.*x4.^4+-0.07363.*x3.^2+-1.498.*x3.^2.*x6+-6.6121.*x3.^2.*x6.^2+-1.2165.*x3.^2.*x6.^3+0.49982.*x3.^2.*x5+3.4315.*x3.^2.*x5.*x6+4.6773.*x3.^2.*x5.*x6.^2+0.*x3.^2.*x5.^2+0.*x3.^2.*x5.^2.*x6+0.*x3.^2.*x5.^3+0.00053172.*x3.^2.*x4+0.*x3.^2.*x4.*x6+-0.0038385.*x3.^2.*x4.*x6.^2+-0.0021072.*x3.^2.*x4.*x5+0.011207.*x3.^2.*x4.*x5.*x6+-0.0020816.*x3.^2.*x4.*x5.^2+-1.1445e-06.*x3.^2.*x4.^2+-7.2534e-06.*x3.^2.*x4.^2.*x6+9.8706e-06.*x3.^2.*x4.^2.*x5+-4.9907e-09.*x3.^2.*x4.^3+0.019387.*x3.^3+0.16802.*x3.^3.*x6+0.068439.*x3.^3.*x6.^2+-0.090474.*x3.^3.*x5+-0.062063.*x3.^3.*x5.*x6+0.*x3.^3.*x5.^2+-9.1675e-05.*x3.^3.*x4+-0.00053621.*x3.^3.*x4.*x6+0.000324.*x3.^3.*x4.*x5+3.3675e-08.*x3.^3.*x4.^2+-0.0023851.*x3.^4+-0.011121.*x3.^4.*x6+0.0065636.*x3.^4.*x5+4.6522e-06.*x3.^4.*x4+0.*x2+0.*x2.*x6+0.*x2.*x6.^2+0.*x2.*x6.^3+0.*x2.*x6.^4+0.*x2.*x5+0.*x2.*x5.*x6+0.*x2.*x5.*x6.^2+0.*x2.*x5.*x6.^3+0.*x2.*x5.^2+0.*x2.*x5.^2.*x6+0.*x2.*x5.^2.*x6.^2+0.*x2.*x5.^3+0.*x2.*x5.^3.*x6+0.*x2.*x5.^4+0.*x2.*x4+0.*x2.*x4.*x6+0.*x2.*x4.*x6.^2+0.*x2.*x4.*x6.^3+0.*x2.*x4.*x5+0.*x2.*x4.*x5.*x6+0.*x2.*x4.*x5.*x6.^2+0.*x2.*x4.*x5.^2+0.*x2.*x4.*x5.^2.*x6+0.*x2.*x4.*x5.^3+0.*x2.*x4.^2+0.*x2.*x4.^2.*x6+0.*x2.*x4.^2.*x6.^2+0.*x2.*x4.^2.*x5+0.*x2.*x4.^2.*x5.*x6+0.*x2.*x4.^2.*x5.^2+0.*x2.*x4.^3+0.*x2.*x4.^3.*x6+0.*x2.*x4.^3.*x5+0.*x2.*x4.^4+0.*x2.*x3+0.*x2.*x3.*x6+0.*x2.*x3.*x6.^2+0.*x2.*x3.*x6.^3+0.*x2.*x3.*x5+0.*x2.*x3.*x5.*x6+0.*x2.*x3.*x5.*x6.^2+0.*x2.*x3.*x5.^2+0.*x2.*x3.*x5.^2.*x6+0.*x2.*x3.*x5.^3+0.*x2.*x3.*x4+0.*x2.*x3.*x4.*x6+0.*x2.*x3.*x4.*x6.^2+0.*x2.*x3.*x4.*x5+0.*x2.*x3.*x4.*x5.*x6+0.*x2.*x3.*x4.*x5.^2+0.*x2.*x3.*x4.^2+0.*x2.*x3.*x4.^2.*x6+0.*x2.*x3.*x4.^2.*x5+0.*x2.*x3.*x4.^3+0.*x2.*x3.^2+0.*x2.*x3.^2.*x6+0.*x2.*x3.^2.*x6.^2+0.*x2.*x3.^2.*x5+0.*x2.*x3.^2.*x5.*x6+0.*x2.*x3.^2.*x5.^2+0.*x2.*x3.^2.*x4+0.*x2.*x3.^2.*x4.*x6+0.*x2.*x3.^2.*x4.*x5+0.*x2.*x3.^2.*x4.^2+0.*x2.*x3.^3+0.*x2.*x3.^3.*x6+0.*x2.*x3.^3.*x5+0.*x2.*x3.^3.*x4+0.*x2.*x3.^4+0.*x2.^2+0.*x2.^2.*x6+0.*x2.^2.*x6.^2+0.*x2.^2.*x6.^3+0.*x2.^2.*x5+0.*x2.^2.*x5.*x6+0.*x2.^2.*x5.*x6.^2+0.*x2.^2.*x5.^2+0.*x2.^2.*x5.^2.*x6+0.*x2.^2.*x5.^3+0.*x2.^2.*x4+0.*x2.^2.*x4.*x6+0.*x2.^2.*x4.*x6.^2+0.*x2.^2.*x4.*x5+0.*x2.^2.*x4.*x5.*x6+0.*x2.^2.*x4.*x5.^2+0.*x2.^2.*x4.^2+0.*x2.^2.*x4.^2.*x6+0.*x2.^2.*x4.^2.*x5+0.*x2.^2.*x4.^3+0.*x2.^2.*x3+0.*x2.^2.*x3.*x6+0.*x2.^2.*x3.*x6.^2+0.*x2.^2.*x3.*x5+0.*x2.^2.*x3.*x5.*x6+0.*x2.^2.*x3.*x5.^2+0.*x2.^2.*x3.*x4+0.*x2.^2.*x3.*x4.*x6+0.*x2.^2.*x3.*x4.*x5+0.*x2.^2.*x3.*x4.^2+0.*x2.^2.*x3.^2+0.*x2.^2.*x3.^2.*x6+0.*x2.^2.*x3.^2.*x5+0.*x2.^2.*x3.^2.*x4+0.*x2.^2.*x3.^3+0.*x2.^3+0.*x2.^3.*x6+0.*x2.^3.*x6.^2+0.*x2.^3.*x5+0.*x2.^3.*x5.*x6+0.*x2.^3.*x5.^2+0.*x2.^3.*x4+0.*x2.^3.*x4.*x6+0.*x2.^3.*x4.*x5+0.*x2.^3.*x4.^2+0.*x2.^3.*x3+0.*x2.^3.*x3.*x6+0.*x2.^3.*x3.*x5+0.*x2.^3.*x3.*x4+0.*x2.^3.*x3.^2+0.*x2.^4+0.*x2.^4.*x6+0.*x2.^4.*x5+0.*x2.^4.*x4+0.*x2.^4.*x3+0.21042.*x1+-1.0729.*x1.*x6+0.*x1.*x6.^2+0.*x1.*x6.^3+-4.1829.*x1.*x6.^4+6.0287.*x1.*x5+0.*x1.*x5.*x6+0.*x1.*x5.*x6.^2+0.*x1.*x5.*x6.^3+0.*x1.*x5.^2+0.*x1.*x5.^2.*x6+0.*x1.*x5.^2.*x6.^2+4.8807.*x1.*x5.^3+2.6087.*x1.*x5.^3.*x6+0.*x1.*x5.^4+0.00078914.*x1.*x4+-0.089504.*x1.*x4.*x6+0.*x1.*x4.*x6.^2+-0.066157.*x1.*x4.*x6.^3+0.052528.*x1.*x4.*x5+0.27522.*x1.*x4.*x5.*x6+0.35335.*x1.*x4.*x5.*x6.^2+0.*x1.*x4.*x5.^2+-0.51834.*x1.*x4.*x5.^2.*x6+0.*x1.*x4.*x5.^3+-6.8349e-06.*x1.*x4.^2+-0.0012123.*x1.*x4.^2.*x6+-0.00040348.*x1.*x4.^2.*x6.^2+0.00013982.*x1.*x4.^2.*x5+0.001274.*x1.*x4.^2.*x5.*x6+0.*x1.*x4.^2.*x5.^2+-1.0502e-07.*x1.*x4.^3+2.9419e-07.*x1.*x4.^3.*x6+3.1377e-07.*x1.*x4.^3.*x5+1.3334e-10.*x1.*x4.^4+-0.10597.*x1.*x3+-1.9864.*x1.*x3.*x6+0.*x1.*x3.*x6.^2+1.369.*x1.*x3.*x6.^3+0.74441.*x1.*x3.*x5+0.*x1.*x3.*x5.*x6+0.*x1.*x3.*x5.*x6.^2+0.*x1.*x3.*x5.^2+-5.0788.*x1.*x3.*x5.^2.*x6+4.0338.*x1.*x3.*x5.^3+0.00039702.*x1.*x3.*x4+-0.0025539.*x1.*x3.*x4.*x6+0.0054545.*x1.*x3.*x4.*x6.^2+-0.00090689.*x1.*x3.*x4.*x5+-0.00082795.*x1.*x3.*x4.*x5.*x6+0.*x1.*x3.*x4.*x5.^2+2.6245e-08.*x1.*x3.*x4.^2+1.5334e-05.*x1.*x3.*x4.^2.*x6+-1.723e-06.*x1.*x3.*x4.^2.*x5+-1.8762e-09.*x1.*x3.*x4.^3+0.031323.*x1.*x3.^2+0.28362.*x1.*x3.^2.*x6+0.13955.*x1.*x3.^2.*x6.^2+-0.1459.*x1.*x3.^2.*x5+-0.14395.*x1.*x3.^2.*x5.*x6+0.*x1.*x3.^2.*x5.^2+-0.0001064.*x1.*x3.^2.*x4+-0.00057103.*x1.*x3.^2.*x4.*x6+0.00036282.*x1.*x3.^2.*x4.*x5+-3.3388e-08.*x1.*x3.^2.*x4.^2+-0.0039103.*x1.*x3.^3+-0.018256.*x1.*x3.^3.*x6+0.010746.*x1.*x3.^3.*x5+6.1471e-06.*x1.*x3.^3.*x4+0.0001706.*x1.*x3.^4+0.*x1.*x2+0.*x1.*x2.*x6+0.*x1.*x2.*x6.^2+0.*x1.*x2.*x6.^3+0.*x1.*x2.*x5+0.*x1.*x2.*x5.*x6+0.*x1.*x2.*x5.*x6.^2+0.*x1.*x2.*x5.^2+0.*x1.*x2.*x5.^2.*x6+0.*x1.*x2.*x5.^3+0.*x1.*x2.*x4+0.*x1.*x2.*x4.*x6+0.*x1.*x2.*x4.*x6.^2+0.*x1.*x2.*x4.*x5+0.*x1.*x2.*x4.*x5.*x6+0.*x1.*x2.*x4.*x5.^2+0.*x1.*x2.*x4.^2+0.*x1.*x2.*x4.^2.*x6+0.*x1.*x2.*x4.^2.*x5+0.*x1.*x2.*x4.^3+0.*x1.*x2.*x3+0.*x1.*x2.*x3.*x6+0.*x1.*x2.*x3.*x6.^2+0.*x1.*x2.*x3.*x5+0.*x1.*x2.*x3.*x5.*x6+0.*x1.*x2.*x3.*x5.^2+0.*x1.*x2.*x3.*x4+0.*x1.*x2.*x3.*x4.*x6+0.*x1.*x2.*x3.*x4.*x5+0.*x1.*x2.*x3.*x4.^2+0.*x1.*x2.*x3.^2+0.*x1.*x2.*x3.^2.*x6+0.*x1.*x2.*x3.^2.*x5+0.*x1.*x2.*x3.^2.*x4+0.*x1.*x2.*x3.^3+0.*x1.*x2.^2+0.*x1.*x2.^2.*x6+0.*x1.*x2.^2.*x6.^2+0.*x1.*x2.^2.*x5+0.*x1.*x2.^2.*x5.*x6+0.*x1.*x2.^2.*x5.^2+0.*x1.*x2.^2.*x4+0.*x1.*x2.^2.*x4.*x6+0.*x1.*x2.^2.*x4.*x5+0.*x1.*x2.^2.*x4.^2+0.*x1.*x2.^2.*x3+0.*x1.*x2.^2.*x3.*x6+0.*x1.*x2.^2.*x3.*x5+0.*x1.*x2.^2.*x3.*x4+0.*x1.*x2.^2.*x3.^2+0.*x1.*x2.^3+0.*x1.*x2.^3.*x6+0.*x1.*x2.^3.*x5+0.*x1.*x2.^3.*x4+0.*x1.*x2.^3.*x3+0.*x1.*x2.^4+-0.056371.*x1.^2+-1.1486.*x1.^2.*x6+-1.4956.*x1.^2.*x6.^2+1.3351.*x1.^2.*x6.^3+0.42789.*x1.^2.*x5+2.2178.*x1.^2.*x5.*x6+-1.6994.*x1.^2.*x5.*x6.^2+0.*x1.^2.*x5.^2+0.*x1.^2.*x5.^2.*x6+0.*x1.^2.*x5.^3+3.6088e-05.*x1.^2.*x4+0.0044772.*x1.^2.*x4.*x6+0.01139.*x1.^2.*x4.*x6.^2+0.00015079.*x1.^2.*x4.*x5+-0.016494.*x1.^2.*x4.*x5.*x6+0.*x1.^2.*x4.*x5.^2+1.362e-06.*x1.^2.*x4.^2+1.8816e-05.*x1.^2.*x4.^2.*x6+-1.4237e-05.*x1.^2.*x4.^2.*x5+2.8446e-09.*x1.^2.*x4.^3+0.02682.*x1.^2.*x3+0.28312.*x1.^2.*x3.*x6+0.16898.*x1.^2.*x3.*x6.^2+-0.12779.*x1.^2.*x3.*x5+-0.21554.*x1.^2.*x3.*x5.*x6+0.*x1.^2.*x3.*x5.^2+-4.7094e-05.*x1.^2.*x3.*x4+-0.00017154.*x1.^2.*x3.*x4.*x6+9.3934e-05.*x1.^2.*x3.*x4.*x5+-4.2724e-08.*x1.^2.*x3.*x4.^2+-0.0042681.*x1.^2.*x3.^2+-0.019794.*x1.^2.*x3.^2.*x6+0.011608.*x1.^2.*x3.^2.*x5+4.7566e-06.*x1.^2.*x3.^2.*x4+0.00021261.*x1.^2.*x3.^3+0.*x1.^2.*x2+0.*x1.^2.*x2.*x6+0.*x1.^2.*x2.*x6.^2+0.*x1.^2.*x2.*x5+0.*x1.^2.*x2.*x5.*x6+0.*x1.^2.*x2.*x5.^2+0.*x1.^2.*x2.*x4+0.*x1.^2.*x2.*x4.*x6+0.*x1.^2.*x2.*x4.*x5+0.*x1.^2.*x2.*x4.^2+0.*x1.^2.*x2.*x3+0.*x1.^2.*x2.*x3.*x6+0.*x1.^2.*x2.*x3.*x5+0.*x1.^2.*x2.*x3.*x4+0.*x1.^2.*x2.*x3.^2+0.*x1.^2.*x2.^2+0.*x1.^2.*x2.^2.*x6+0.*x1.^2.*x2.^2.*x5+0.*x1.^2.*x2.^2.*x4+0.*x1.^2.*x2.^2.*x3+0.*x1.^2.*x2.^3+0.010893.*x1.^3+0.12403.*x1.^3.*x6+0.072748.*x1.^3.*x6.^2+-0.051852.*x1.^3.*x5+-0.10343.*x1.^3.*x5.*x6+0.*x1.^3.*x5.^2+-5.7497e-06.*x1.^3.*x4+3.0194e-06.*x1.^3.*x4.*x6+-2.1528e-05.*x1.^3.*x4.*x5+-1.3669e-08.*x1.^3.*x4.^2+-0.0028223.*x1.^3.*x3+-0.012717.*x1.^3.*x3.*x6+0.0074144.*x1.^3.*x3.*x5+1.9266e-06.*x1.^3.*x3.*x4+0.0001847.*x1.^3.*x3.^2+0.*x1.^3.*x2+0.*x1.^3.*x2.*x6+0.*x1.^3.*x2.*x5+0.*x1.^3.*x2.*x4+0.*x1.^3.*x2.*x3+0.*x1.^3.*x2.^2+-0.0010314.*x1.^4+-0.0043625.*x1.^4.*x6+0.0025466.*x1.^4.*x5+4.2222e-07.*x1.^4.*x4+0.00010623.*x1.^4.*x3+0.*x1.^4.*x2+-0.041554.*1+3.7696e-05.*x1.^5+0.*x2.^5+0.00010843.*x3.^5+1.3496e-12.*x4.^5+0.*x5.^5+1.0245.*x6.^5",0.01,0.0324670899794199
