CodeWord,Size,Stranding,IndDiamAl,IndDiamSt,DiamStlCore,DiamCompleteCable,Weightper1000ftAl,Weightper1000ftStl,Weightper1000ftTotal,Al,Stl,RatedStrength,ResistanceDCLowdegc,ResistanceACHighdegc,LowTemp,HighTemp,MetersperResistanceInterval,AllowableAmpacity,Type,ResistanceACLowdegc,ResistanceACLowdegcMeter,ResistanceACHighdegcMeter,simulated,polymodels,convergeCurrent,lowestRise,convergenceOrder,Cmax,Cmin
St.Croix/ACSS/TW,NaN,<undefined>,NaN,NaN,0.3123,1.292,1381,201.7,1583,NaN,NaN,21600,0.0602,0.0787,20,75,1609.34,2302,ACSSTW,0.0602,3.74066387463184e-05,4.89020343743398e-05,1,"@(x1,x2,x3,x4,x5,x6)+0.*x6+0.*x6.^2+0.*x6.^3+0.*x6.^4+-1.94924.*x5+-17.9203.*x5.*x6+0.*x5.*x6.^2+0.*x5.*x6.^3+0.*x5.*x6.^4+10.1726.*x5.^2+0.*x5.^2.*x6+0.*x5.^2.*x6.^2+0.*x5.^2.*x6.^3+0.*x5.^3+17.1967.*x5.^3.*x6+0.*x5.^3.*x6.^2+0.*x5.^4+0.*x5.^4.*x6+0.995488.*x4+0.*x4.*x6+-1.34829.*x4.*x6.^2+0.168599.*x4.*x6.^3+0.132621.*x4.*x6.^4+0.0986613.*x4.*x5+1.59049.*x4.*x5.*x6+0.*x4.*x5.*x6.^2+0.*x4.*x5.*x6.^3+-0.64508.*x4.*x5.^2+0.*x4.*x5.^2.*x6+0.*x4.*x5.^2.*x6.^2+0.*x4.*x5.^3+0.*x4.*x5.^3.*x6+0.*x4.*x5.^4+-7.1069e-05.*x4.^2+0.*x4.^2.*x6+0.0191599.*x4.^2.*x6.^2+0.00348455.*x4.^2.*x6.^3+0.000414118.*x4.^2.*x5+-0.0124125.*x4.^2.*x5.*x6+-0.0127575.*x4.^2.*x5.*x6.^2+0.00215224.*x4.^2.*x5.^2+0.*x4.^2.*x5.^2.*x6+0.*x4.^2.*x5.^3+1.2782e-06.*x4.^3+0.*x4.^3.*x6+1.10664e-05.*x4.^3.*x6.^2+-1.58114e-05.*x4.^3.*x5+-4.02352e-05.*x4.^3.*x5.*x6+4.51203e-05.*x4.^3.*x5.^2+1.4135e-09.*x4.^4+-1.17229e-08.*x4.^4.*x6+1.09219e-09.*x4.^4.*x5+0.0207367.*x3+0.*x3.*x6+0.*x3.*x6.^2+0.*x3.*x6.^3+0.619223.*x3.*x6.^4+1.7249.*x3.*x5+0.*x3.*x5.*x6+0.*x3.*x5.*x6.^2+0.*x3.*x5.*x6.^3+-2.66739.*x3.*x5.^2+-3.95723.*x3.*x5.^2.*x6+-0.558384.*x3.*x5.^2.*x6.^2+6.11513.*x3.*x5.^3+0.*x3.*x5.^3.*x6+0.*x3.*x5.^4+6.64182e-05.*x3.*x4+0.0106768.*x3.*x4.*x6+-0.0580143.*x3.*x4.*x6.^2+-0.0729811.*x3.*x4.*x6.^3+0.000612833.*x3.*x4.*x5+0.*x3.*x4.*x5.*x6+0.147849.*x3.*x4.*x5.*x6.^2+0.*x3.*x4.*x5.^2+0.*x3.*x4.*x5.^2.*x6+-0.0328759.*x3.*x4.*x5.^3+3.24432e-06.*x3.*x4.^2+0.*x3.*x4.^2.*x6+-0.000181722.*x3.*x4.^2.*x6.^2+-5.48656e-05.*x3.*x4.^2.*x5+0.000278658.*x3.*x4.^2.*x5.*x6+-5.56824e-05.*x3.*x4.^2.*x5.^2+-7.47694e-09.*x3.*x4.^3+-1.91576e-07.*x3.*x4.^3.*x6+2.64565e-07.*x3.*x4.^3.*x5+-9.41085e-11.*x3.*x4.^4+-0.00114707.*x3.^2+0.00698293.*x3.^2.*x6+-0.139244.*x3.^2.*x6.^2+-0.0565647.*x3.^2.*x6.^3+0.0032873.*x3.^2.*x5+-0.00412271.*x3.^2.*x5.*x6+0.173122.*x3.^2.*x5.*x6.^2+0.*x3.^2.*x5.^2+0.*x3.^2.*x5.^2.*x6+0.*x3.^2.*x5.^3+9.62066e-06.*x3.^2.*x4+0.*x3.^2.*x4.*x6+-0.000525008.*x3.^2.*x4.*x6.^2+-3.68856e-06.*x3.^2.*x4.*x5+0.000952653.*x3.^2.*x4.*x5.*x6+-0.000347146.*x3.^2.*x4.*x5.^2+-3.4795e-08.*x3.^2.*x4.^2+-3.19839e-07.*x3.^2.*x4.^2.*x6+3.64358e-07.*x3.^2.*x4.^2.*x5+-1.6365e-10.*x3.^2.*x4.^3+5.72761e-05.*x3.^3+0.000126766.*x3.^3.*x6+-0.000287502.*x3.^3.*x6.^2+-0.000195626.*x3.^3.*x5+0.000643548.*x3.^3.*x5.*x6+0.*x3.^3.*x5.^2+-2.97031e-07.*x3.^3.*x4+-1.68592e-06.*x3.^3.*x4.*x6+9.17007e-07.*x3.^3.*x4.*x5+1.28825e-10.*x3.^3.*x4.^2+-1.17505e-06.*x3.^4+-5.23264e-06.*x3.^4.*x6+2.90629e-06.*x3.^4.*x5+2.52737e-09.*x3.^4.*x4+0.*x2+0.*x2.*x6+0.*x2.*x6.^2+0.*x2.*x6.^3+0.*x2.*x6.^4+0.*x2.*x5+0.*x2.*x5.*x6+0.*x2.*x5.*x6.^2+0.*x2.*x5.*x6.^3+0.*x2.*x5.^2+0.*x2.*x5.^2.*x6+0.*x2.*x5.^2.*x6.^2+0.*x2.*x5.^3+0.*x2.*x5.^3.*x6+0.*x2.*x5.^4+0.*x2.*x4+0.*x2.*x4.*x6+0.*x2.*x4.*x6.^2+0.*x2.*x4.*x6.^3+0.*x2.*x4.*x5+0.*x2.*x4.*x5.*x6+0.*x2.*x4.*x5.*x6.^2+0.*x2.*x4.*x5.^2+0.*x2.*x4.*x5.^2.*x6+0.*x2.*x4.*x5.^3+0.*x2.*x4.^2+0.*x2.*x4.^2.*x6+0.*x2.*x4.^2.*x6.^2+0.*x2.*x4.^2.*x5+0.*x2.*x4.^2.*x5.*x6+0.*x2.*x4.^2.*x5.^2+0.*x2.*x4.^3+0.*x2.*x4.^3.*x6+0.*x2.*x4.^3.*x5+0.*x2.*x4.^4+0.*x2.*x3+0.*x2.*x3.*x6+0.*x2.*x3.*x6.^2+0.*x2.*x3.*x6.^3+0.*x2.*x3.*x5+0.*x2.*x3.*x5.*x6+0.*x2.*x3.*x5.*x6.^2+0.*x2.*x3.*x5.^2+0.*x2.*x3.*x5.^2.*x6+0.*x2.*x3.*x5.^3+0.*x2.*x3.*x4+0.*x2.*x3.*x4.*x6+0.*x2.*x3.*x4.*x6.^2+0.*x2.*x3.*x4.*x5+0.*x2.*x3.*x4.*x5.*x6+0.*x2.*x3.*x4.*x5.^2+0.*x2.*x3.*x4.^2+0.*x2.*x3.*x4.^2.*x6+0.*x2.*x3.*x4.^2.*x5+0.*x2.*x3.*x4.^3+0.*x2.*x3.^2+0.*x2.*x3.^2.*x6+0.*x2.*x3.^2.*x6.^2+0.*x2.*x3.^2.*x5+0.*x2.*x3.^2.*x5.*x6+0.*x2.*x3.^2.*x5.^2+0.*x2.*x3.^2.*x4+0.*x2.*x3.^2.*x4.*x6+0.*x2.*x3.^2.*x4.*x5+0.*x2.*x3.^2.*x4.^2+0.*x2.*x3.^3+0.*x2.*x3.^3.*x6+0.*x2.*x3.^3.*x5+0.*x2.*x3.^3.*x4+0.*x2.*x3.^4+0.*x2.^2+0.*x2.^2.*x6+0.*x2.^2.*x6.^2+0.*x2.^2.*x6.^3+0.*x2.^2.*x5+0.*x2.^2.*x5.*x6+0.*x2.^2.*x5.*x6.^2+0.*x2.^2.*x5.^2+0.*x2.^2.*x5.^2.*x6+0.*x2.^2.*x5.^3+0.*x2.^2.*x4+0.*x2.^2.*x4.*x6+0.*x2.^2.*x4.*x6.^2+0.*x2.^2.*x4.*x5+0.*x2.^2.*x4.*x5.*x6+0.*x2.^2.*x4.*x5.^2+0.*x2.^2.*x4.^2+0.*x2.^2.*x4.^2.*x6+0.*x2.^2.*x4.^2.*x5+0.*x2.^2.*x4.^3+0.*x2.^2.*x3+0.*x2.^2.*x3.*x6+0.*x2.^2.*x3.*x6.^2+0.*x2.^2.*x3.*x5+0.*x2.^2.*x3.*x5.*x6+0.*x2.^2.*x3.*x5.^2+0.*x2.^2.*x3.*x4+0.*x2.^2.*x3.*x4.*x6+0.*x2.^2.*x3.*x4.*x5+0.*x2.^2.*x3.*x4.^2+0.*x2.^2.*x3.^2+0.*x2.^2.*x3.^2.*x6+0.*x2.^2.*x3.^2.*x5+0.*x2.^2.*x3.^2.*x4+0.*x2.^2.*x3.^3+0.*x2.^3+0.*x2.^3.*x6+0.*x2.^3.*x6.^2+0.*x2.^3.*x5+0.*x2.^3.*x5.*x6+0.*x2.^3.*x5.^2+0.*x2.^3.*x4+0.*x2.^3.*x4.*x6+0.*x2.^3.*x4.*x5+0.*x2.^3.*x4.^2+0.*x2.^3.*x3+0.*x2.^3.*x3.*x6+0.*x2.^3.*x3.*x5+0.*x2.^3.*x3.*x4+0.*x2.^3.*x3.^2+0.*x2.^4+0.*x2.^4.*x6+0.*x2.^4.*x5+0.*x2.^4.*x4+0.*x2.^4.*x3+0.019169.*x1+-2.25152.*x1.*x6+0.*x1.*x6.^2+0.*x1.*x6.^3+1.41569.*x1.*x6.^4+1.69663.*x1.*x5+0.*x1.*x5.*x6+0.*x1.*x5.*x6.^2+0.*x1.*x5.*x6.^3+0.*x1.*x5.^2+-1.78234.*x1.*x5.^2.*x6+-2.33957.*x1.*x5.^2.*x6.^2+4.52209.*x1.*x5.^3+0.*x1.*x5.^3.*x6+0.*x1.*x5.^4+0.000550245.*x1.*x4+0.00828998.*x1.*x4.*x6+0.*x1.*x4.*x6.^2+-0.130177.*x1.*x4.*x6.^3+0.00678562.*x1.*x4.*x5+0.0209159.*x1.*x4.*x5.*x6+0.295926.*x1.*x4.*x5.*x6.^2+0.*x1.*x4.*x5.^2+-0.199807.*x1.*x4.*x5.^2.*x6+0.*x1.*x4.*x5.^3+1.58281e-06.*x1.*x4.^2+-0.0004136.*x1.*x4.^2.*x6+-0.000357724.*x1.*x4.^2.*x6.^2+2.13026e-05.*x1.*x4.^2.*x5+0.000711142.*x1.*x4.^2.*x5.*x6+0.*x1.*x4.^2.*x5.^2+-4.87062e-08.*x1.*x4.^3+-8.17325e-08.*x1.*x4.^3.*x6+2.15675e-07.*x1.*x4.^3.*x5+4.58641e-11.*x1.*x4.^4+-0.00118734.*x1.*x3+0.0403673.*x1.*x3.*x6+-0.172295.*x1.*x3.*x6.^2+-0.0526714.*x1.*x3.*x6.^3+0.000467.*x1.*x3.*x5+-0.0398973.*x1.*x3.*x5.*x6+0.205103.*x1.*x3.*x5.*x6.^2+0.*x1.*x3.*x5.^2+0.*x1.*x3.*x5.^2.*x6+0.*x1.*x3.*x5.^3+2.15723e-06.*x1.*x3.*x4+-0.000997023.*x1.*x3.*x4.*x6+-0.000818697.*x1.*x3.*x4.*x6.^2+0.000124589.*x1.*x3.*x4.*x5+0.00170123.*x1.*x3.*x4.*x5.*x6+0.*x1.*x3.*x4.*x5.^2+-6.82785e-08.*x1.*x3.*x4.^2+-2.82919e-09.*x1.*x3.*x4.^2.*x6+4.2941e-07.*x1.*x3.*x4.^2.*x5+-1.52554e-11.*x1.*x3.*x4.^3+7.67705e-05.*x1.*x3.^2+-0.000145741.*x1.*x3.^2.*x6+-0.00063531.*x1.*x3.^2.*x6.^2+-0.000200823.*x1.*x3.^2.*x5+0.0013802.*x1.*x3.^2.*x5.*x6+0.*x1.*x3.^2.*x5.^2+-3.17441e-07.*x1.*x3.^2.*x4+-1.6148e-06.*x1.*x3.^2.*x4.*x6+1.08031e-06.*x1.*x3.^2.*x4.*x5+-1.86618e-10.*x1.*x3.^2.*x4.^2+-1.61798e-06.*x1.*x3.^3+-7.08897e-06.*x1.*x3.^3.*x6+3.85931e-06.*x1.*x3.^3.*x5+2.74668e-09.*x1.*x3.^3.*x4+1.10308e-08.*x1.*x3.^4+0.*x1.*x2+0.*x1.*x2.*x6+0.*x1.*x2.*x6.^2+0.*x1.*x2.*x6.^3+0.*x1.*x2.*x5+0.*x1.*x2.*x5.*x6+0.*x1.*x2.*x5.*x6.^2+0.*x1.*x2.*x5.^2+0.*x1.*x2.*x5.^2.*x6+0.*x1.*x2.*x5.^3+0.*x1.*x2.*x4+0.*x1.*x2.*x4.*x6+0.*x1.*x2.*x4.*x6.^2+0.*x1.*x2.*x4.*x5+0.*x1.*x2.*x4.*x5.*x6+0.*x1.*x2.*x4.*x5.^2+0.*x1.*x2.*x4.^2+0.*x1.*x2.*x4.^2.*x6+0.*x1.*x2.*x4.^2.*x5+0.*x1.*x2.*x4.^3+0.*x1.*x2.*x3+0.*x1.*x2.*x3.*x6+0.*x1.*x2.*x3.*x6.^2+0.*x1.*x2.*x3.*x5+0.*x1.*x2.*x3.*x5.*x6+0.*x1.*x2.*x3.*x5.^2+0.*x1.*x2.*x3.*x4+0.*x1.*x2.*x3.*x4.*x6+0.*x1.*x2.*x3.*x4.*x5+0.*x1.*x2.*x3.*x4.^2+0.*x1.*x2.*x3.^2+0.*x1.*x2.*x3.^2.*x6+0.*x1.*x2.*x3.^2.*x5+0.*x1.*x2.*x3.^2.*x4+0.*x1.*x2.*x3.^3+0.*x1.*x2.^2+0.*x1.*x2.^2.*x6+0.*x1.*x2.^2.*x6.^2+0.*x1.*x2.^2.*x5+0.*x1.*x2.^2.*x5.*x6+0.*x1.*x2.^2.*x5.^2+0.*x1.*x2.^2.*x4+0.*x1.*x2.^2.*x4.*x6+0.*x1.*x2.^2.*x4.*x5+0.*x1.*x2.^2.*x4.^2+0.*x1.*x2.^2.*x3+0.*x1.*x2.^2.*x3.*x6+0.*x1.*x2.^2.*x3.*x5+0.*x1.*x2.^2.*x3.*x4+0.*x1.*x2.^2.*x3.^2+0.*x1.*x2.^3+0.*x1.*x2.^3.*x6+0.*x1.*x2.^3.*x5+0.*x1.*x2.^3.*x4+0.*x1.*x2.^3.*x3+0.*x1.*x2.^4+-0.000634336.*x1.^2+0.00531427.*x1.^2.*x6+0.*x1.^2.*x6.^2+-0.0188255.*x1.^2.*x6.^3+0.00294174.*x1.^2.*x5+0.*x1.^2.*x5.*x6+0.11139.*x1.^2.*x5.*x6.^2+0.*x1.^2.*x5.^2+-0.146127.*x1.^2.*x5.^2.*x6+0.0392264.*x1.^2.*x5.^3+-6.77273e-06.*x1.^2.*x4+-0.000457133.*x1.^2.*x4.*x6+-0.000113559.*x1.^2.*x4.*x6.^2+0.000132114.*x1.^2.*x4.*x5+0.000420824.*x1.^2.*x4.*x5.*x6+0.*x1.^2.*x4.*x5.^2+4.7971e-09.*x1.^2.*x4.^2+4.63722e-07.*x1.^2.*x4.^2.*x6+-3.29342e-07.*x1.^2.*x4.^2.*x5+1.7259e-10.*x1.^2.*x4.^3+5.7978e-05.*x1.^2.*x3+1.90508e-05.*x1.^2.*x3.*x6+-0.000215052.*x1.^2.*x3.*x6.^2+-0.000148626.*x1.^2.*x3.*x5+0.000636667.*x1.^2.*x3.*x5.*x6+0.*x1.^2.*x3.*x5.^2+-1.1343e-07.*x1.^2.*x3.*x4+-1.61374e-07.*x1.^2.*x3.*x4.*x6+1.06619e-07.*x1.^2.*x3.*x4.*x5+-4.44242e-11.*x1.^2.*x3.*x4.^2+-1.56388e-06.*x1.^2.*x3.^2+-6.75453e-06.*x1.^2.*x3.^2.*x6+3.63614e-06.*x1.^2.*x3.^2.*x5+1.75521e-09.*x1.^2.*x3.^2.*x4+1.19475e-08.*x1.^2.*x3.^3+0.*x1.^2.*x2+0.*x1.^2.*x2.*x6+0.*x1.^2.*x2.*x6.^2+0.*x1.^2.*x2.*x5+0.*x1.^2.*x2.*x5.*x6+0.*x1.^2.*x2.*x5.^2+0.*x1.^2.*x2.*x4+0.*x1.^2.*x2.*x4.*x6+0.*x1.^2.*x2.*x4.*x5+0.*x1.^2.*x2.*x4.^2+0.*x1.^2.*x2.*x3+0.*x1.^2.*x2.*x3.*x6+0.*x1.^2.*x2.*x3.*x5+0.*x1.^2.*x2.*x3.*x4+0.*x1.^2.*x2.*x3.^2+0.*x1.^2.*x2.^2+0.*x1.^2.*x2.^2.*x6+0.*x1.^2.*x2.^2.*x5+0.*x1.^2.*x2.^2.*x4+0.*x1.^2.*x2.^2.*x3+0.*x1.^2.*x2.^3+2.16923e-05.*x1.^3+0.000192504.*x1.^3.*x6+0.000116753.*x1.^3.*x6.^2+-7.52114e-05.*x1.^3.*x5+-0.000131511.*x1.^3.*x5.*x6+0.*x1.^3.*x5.^2+2.18541e-08.*x1.^3.*x4+2.56979e-07.*x1.^3.*x4.*x6+-2.96173e-07.*x1.^3.*x4.*x5+2.11847e-11.*x1.^3.*x4.^2+-9.22373e-07.*x1.^3.*x3+-3.89368e-06.*x1.^3.*x3.*x6+2.0371e-06.*x1.^3.*x3.*x5+5.3381e-10.*x1.^3.*x3.*x4+9.26205e-09.*x1.^3.*x3.^2+0.*x1.^3.*x2+0.*x1.^3.*x2.*x6+0.*x1.^3.*x2.*x5+0.*x1.^3.*x2.*x4+0.*x1.^3.*x2.*x3+0.*x1.^3.*x2.^2+-2.92679e-07.*x1.^4+-1.20283e-06.*x1.^4.*x6+6.25376e-07.*x1.^4.*x5+2.05833e-11.*x1.^4.*x4+4.71444e-09.*x1.^4.*x3+0.*x1.^4.*x2+0.102774.*1+1.40128e-09.*x1.^5+0.*x2.^5+8.48736e-09.*x3.^5+-7.50302e-13.*x4.^5+0.*x5.^5+-7.07635.*x6.^5",0.01,0.0393906944954594,2.15658314081331,0.156019743491799,1.72606164020028e-09
